"","x"
"129530",32838
"129531",76354
"129532",57008
"129533",42048
"129534",28696
"129535",106042
"129536",2018
"129537",23486
"129538",140358
"129539",66768
"129540",7740
"129541",49637
"129542",73050
"129543",86748
"129544",37312
"129545",85351
"129546",126545
"129547",139370
"129548",24728
"129549",29961
"129550",36052
"129551",101501
"129552",119285
"129553",25415
"129554",111292
"129555",19046
"129556",57862
"129557",91385
"129558",140171
"129559",109755
"129560",89151
"129561",19339
"129562",60192
"129563",112450
"129564",114723
"129565",3543
"129566",32057
"129567",35127
"129568",48998
"129569",83183
"129570",95599
"129571",96804
"129572",101182
"129573",112296
"129574",131037
"129575",106101
"129576",87993
"129577",52897
"129578",60697
"129579",120211
"129580",122926
"129581",125718
"129582",13825
"129583",31435
"129584",107557
"129585",6724
"129586",12714
"129587",58617
"129588",80911
"129589",129348
"129590",47703
"129591",96448
"129592",11567
"129593",91771
"129594",117243
"129595",127119
"129596",15484
"129597",64002
"129598",126637
"129599",139038
"129600",16914
"129601",18549
"129602",49449
"129603",67731
"129604",38167
"129605",82949
"129606",92762
"129607",45202
"129608",37387
"129609",69825
"129610",97058
"129611",99862
"129612",15870
"129613",76897
"129614",80255
"129615",31930
"129616",63254
"129617",120018
"129618",127678
"129619",69631
"129620",10690
"129621",15568
"129622",42211
"129623",52460
"129624",74691
"129625",79788
"129626",82132
"129627",90014
"129628",106151
"129629",4586
"129630",107210
"129631",53821
"129632",3692
"129633",9468
"129634",17598
"129635",18541
"129636",21588
"129637",25434
"129638",28617
"129639",35430
"129640",37372
"129641",38573
"129642",46829
"129643",62186
"129644",74320
"129645",74688
"129646",106739
"129647",123535
"129648",124894
"129649",17982
"129650",73902
"129651",85063
"129652",125869
"129653",27776
"129654",42334
"129655",24077
"129656",31662
"129657",40094
"129658",42830
"129659",60422
"129660",74878
"129661",64729
"129662",47156
"129663",31941
"129664",86055
"129665",59567
"129666",96906
"129667",45793
"129668",121186
"129669",41330
"129670",82457
"129671",70692
"129672",130545
"129673",61583
"129674",64876
"129675",70633
"129676",74356
"129677",75882
"129678",127986
"129679",22643
"129680",52596
"129681",127108
"129682",73609
"129683",101929
"129684",9340
"129685",133888
"129686",89998
"129687",98243
"129688",129017
"129689",130697
"129690",26374
"129691",33708
"129692",121398
"129693",20467
"129694",4262
"129695",5536
"129696",14677
"129697",25732
"129698",27627
"129699",55265
"129700",57621
"129701",61398
"129702",65923
"129703",72125
"129704",74060
"129705",83720
"129706",85182
"129707",93772
"129708",103355
"129709",106886
"129710",117296
"129711",133680
"129712",59414
"129713",94232
"129714",45250
"129715",84686
"129716",135900
"129717",88936
"129718",91203
"129719",10421
"129720",79977
"129721",55300
"129722",76279
"129723",6657
"129724",11136
"129725",21751
"129726",25399
"129727",37879
"129728",50119
"129729",58876
"129730",62556
"129731",79588
"129732",116771
"129733",127343
"129734",139444
"129735",52630
"129736",21673
"129737",1871
"129738",10088
"129739",72161
"129740",132485
"129741",54857
"129742",20735
"129743",138660
"129744",27774
"129745",121727
"129746",1504
"129747",80205
"129748",132808
"129749",33310
"129750",1384
"129751",95484
"129752",51238
"129753",117833
"129754",49190
"129755",103322
"129756",2512
"129757",14300
"129758",26002
"129759",49683
"129760",53328
"129761",54035
"129762",62619
"129763",82025
"129764",92821
"129765",132253
"129766",134902
"129767",136146
"129768",13497
"129769",22298
"129770",37932
"129771",42797
"129772",49705
"129773",53673
"129774",81899
"129775",86886
"129776",127547
"129777",138915
"129778",140424
"129779",51432
"129780",8490
"129781",15496
"129782",76566
"129783",80208
"129784",102907
"129785",106429
"129786",113033
"129787",120102
"129788",52392
"129789",45236
"129790",127734
"129791",69372
"129792",18223
"129793",17543
"129794",100298
"129795",82251
"129796",20171
"129797",49019
"129798",35333
"129799",30631
"129800",30668
"129801",73089
"129802",89736
"129803",32512
"129804",16441
"129805",38461
"129806",77124
"129807",100114
"129808",50420
"129809",105795
"129810",17056
"129811",72436
"129812",83081
"129813",93701
"129814",18646
"129815",36054
"129816",37618
"129817",56648
"129818",71684
"129819",72214
"129820",73438
"129821",74234
"129822",95524
"129823",99197
"129824",116403
"129825",118805
"129826",31132
"129827",46839
"129828",54868
"129829",68865
"129830",80700
"129831",96122
"129832",102760
"129833",120470
"129834",29767
"129835",91056
"129836",137570
"129837",83470
"129838",128782
"129839",82
"129840",10549
"129841",78482
"129842",82273
"129843",100438
"129844",9763
"129845",94784
"129846",15785
"129847",25089
"129848",54741
"129849",106727
"129850",67206
"129851",66385
"129852",31552
"129853",123725
"129854",125592
"129855",37713
"129856",88571
"129857",98963
"129858",99619
"129859",31398
"129860",95308
"129861",113516
"129862",89781
"129863",775
"129864",56233
"129865",76966
"129866",79409
"129867",85284
"129868",88960
"129869",91649
"129870",126981
"129871",83319
"129872",103835
"129873",34625
"129874",82548
"129875",72912
"129876",12645
"129877",47725
"129878",73618
"129879",36880
"129880",17646
"129881",109932
"129882",137767
"129883",109281
"129884",109337
"129885",9296
"129886",59155
"129887",83671
"129888",106158
"129889",134924
"129890",75424
"129891",53851
"129892",63696
"129893",77802
"129894",95328
"129895",99663
"129896",124860
"129897",26105
"129898",42828
"129899",117473
"129900",57251
"129901",101528
"129902",59511
"129903",67241
"129904",103167
"129905",32988
"129906",33050
"129907",38470
"129908",118682
"129909",35250
"129910",8394
"129911",19994
"129912",36475
"129913",65695
"129914",75379
"129915",122070
"129916",130374
"129917",18467
"129918",56006
"129919",66412
"129920",81625
"129921",4739
"129922",18122
"129923",106551
"129924",128698
"129925",112730
"129926",82842
"129927",48749
"129928",49308
"129929",53573
"129930",71150
"129931",74661
"129932",112027
"129933",126191
"129934",127558
"129935",131462
"129936",132578
"129937",8745
"129938",54666
"129939",35802
"129940",40995
"129941",1063
"129942",4626
"129943",28057
"129944",57560
"129945",106209
"129946",132142
"129947",99651
"129948",124611
"129949",77839
"129950",126033
"129951",131568
"129952",11084
"129953",31129
"129954",77915
"129955",78615
"129956",83309
"129957",94664
"129958",109096
"129959",121125
"129960",121457
"129961",137437
"129962",100373
"129963",125651
"129964",84656
"129965",136412
"129966",2084
"129967",17862
"129968",53577
"129969",135908
"129970",77447
"129971",89937
"129972",16034
"129973",134695
"129974",114931
"129975",9560
"129976",94497
"129977",101510
"129978",129941
"129979",6928
"129980",90198
"129981",112914
"129982",126901
"129983",52004
"129984",48417
"129985",127302
"129986",49851
"129987",108482
"129988",61779
"129989",80984
"129990",84658
"129991",138319
"129992",110084
"129993",6460
"129994",33951
"129995",127013
"129996",137806
"129997",30426
"129998",21392
"129999",99636
"130000",27406
"130001",74163
"130002",72023
"130003",40729
"130004",5235
"130005",10878
"130006",41428
"130007",56593
"130008",61460
"130009",62209
"130010",62800
"130011",71536
"130012",87460
"130013",91877
"130014",102063
"130015",109673
"130016",122501
"130017",133301
"130018",54179
"130019",121715
"130020",137353
"130021",134488
"130022",60323
"130023",34603
"130024",49285
"130025",12172
"130026",82964
"130027",111902
"130028",67528
"130029",9848
"130030",42107
"130031",67078
"130032",93352
"130033",68925
"130034",116339
"130035",137699
"130036",113465
"130037",55160
"130038",22350
"130039",97186
"130040",5671
"130041",50954
"130042",61279
"130043",83298
"130044",119450
"130045",40701
"130046",63527
"130047",66399
"130048",106403
"130049",37602
"130050",128148
"130051",112366
"130052",69808
"130053",97259
"130054",129149
"130055",54232
"130056",55203
"130057",75168
"130058",107624
"130059",123890
"130060",134440
"130061",13864
"130062",51028
"130063",93854
"130064",132542
"130065",77864
"130066",5548
"130067",58564
"130068",115341
"130069",13970
"130070",25343
"130071",36090
"130072",41354
"130073",47825
"130074",56544
"130075",60939
"130076",69892
"130077",71403
"130078",72086
"130079",96959
"130080",120823
"130081",128372
"130082",116622
"130083",52797
"130084",42478
"130085",92686
"130086",94961
"130087",94458
"130088",102161
"130089",102770
"130090",52191
"130091",15589
"130092",42528
"130093",110009
"130094",118571
"130095",129173
"130096",29574
"130097",62096
"130098",32148
"130099",74677
"130100",80007
"130101",104787
"130102",10101
"130103",50901
"130104",3807
"130105",71223
"130106",133992
"130107",68392
"130108",51860
"130109",53596
"130110",113596
"130111",22853
"130112",3681
"130113",19395
"130114",51827
"130115",62224
"130116",128438
"130117",117604
"130118",17813
"130119",125618
"130120",135115
"130121",51182
"130122",38961
"130123",92353
"130124",76752
"130125",128325
"130126",58032
"130127",107008
"130128",130788
"130129",137073
"130130",33894
"130131",107068
"130132",15161
"130133",66714
"130134",76147
"130135",95542
"130136",128654
"130137",130574
"130138",131076
"130139",132603
"130140",121330
"130141",3672
"130142",3745
"130143",91097
"130144",114514
"130145",133414
"130146",66235
"130147",73272
"130148",84909
"130149",10808
"130150",14730
"130151",44050
"130152",58895
"130153",63238
"130154",66061
"130155",76633
"130156",87620
"130157",91539
"130158",96899
"130159",127114
"130160",130153
"130161",33993
"130162",4967
"130163",123260
"130164",123373
"130165",30075
"130166",110166
"130167",30595
"130168",36637
"130169",55197
"130170",76951
"130171",106768
"130172",123735
"130173",5290
"130174",44929
"130175",72860
"130176",81487
"130177",82506
"130178",83619
"130179",115925
"130180",21332
"130181",33237
"130182",88530
"130183",73466
"130184",128393
"130185",24140
"130186",110395
"130187",87374
"130188",103611
"130189",122687
"130190",136529
"130191",47632
"130192",14410
"130193",98885
"130194",39996
"130195",129557
"130196",318
"130197",4918
"130198",5149
"130199",38430
"130200",43043
"130201",63992
"130202",94481
"130203",103612
"130204",121940
"130205",121987
"130206",127315
"130207",138982
"130208",75639
"130209",68368
"130210",87091
"130211",1302
"130212",46197
"130213",62481
"130214",101616
"130215",104444
"130216",112289
"130217",117813
"130218",134937
"130219",59616
"130220",35639
"130221",23476
"130222",27559
"130223",77374
"130224",87954
"130225",128745
"130226",77547
"130227",51632
"130228",93716
"130229",9967
"130230",27990
"130231",12567
"130232",103802
"130233",51976
"130234",21624
"130235",97848
"130236",109613
"130237",21929
"130238",34247
"130239",50335
"130240",85539
"130241",87891
"130242",33307
"130243",1969
"130244",22151
"130245",33206
"130246",49519
"130247",53911
"130248",101541
"130249",72661
"130250",90795
"130251",91630
"130252",119547
"130253",17987
"130254",43114
"130255",77401
"130256",70610
"130257",8068
"130258",30510
"130259",36118
"130260",62248
"130261",66054
"130262",80886
"130263",84428
"130264",135839
"130265",125363
"130266",73983
"130267",49389
"130268",15950
"130269",107753
"130270",33374
"130271",121722
"130272",43797
"130273",82122
"130274",5071
"130275",56116
"130276",21959
"130277",138920
"130278",72741
"130279",73285
"130280",108485
"130281",15069
"130282",34197
"130283",50722
"130284",121910
"130285",48972
"130286",119126
"130287",37486
"130288",83306
"130289",113899
"130290",138057
"130291",6220
"130292",14162
"130293",47547
"130294",15473
"130295",25596
"130296",70286
"130297",94622
"130298",82167
"130299",21956
"130300",112853
"130301",130827
"130302",7395
"130303",85682
"130304",117328
"130305",137380
"130306",6213
